userId,role,storeId,scenarioType,arrivalDelayMs,peopleCount,requestMessage,pollCount,pollIntervalMs
f7b1772d-ecbf-4dd3-8826-a36176bc4048,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,1983,1,알레르기 안내 필요합니다,3,5000
d9fce4fe-08da-40e0-a7b1-ff6aed61a850,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2010,3,,2,4000
7a83a9c0-5ce6-47fa-8a44-06adabffcf95,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2027,4,아이 의자 필요합니다,2,5000
10561b0c-15fe-4f32-8b3a-ee1032cb6ec4,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2028,3,아이 의자 필요합니다,4,5000
79ffa61c-e220-4610-acb7-87d2ffa0f3d9,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2035,2,,3,4000
5842387b-6679-4738-a242-c644eaeb408c,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2069,5,,3,4000
741a4943-7cea-4ae7-8829-90182a959ee7,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2115,3,알레르기 안내 필요합니다,4,5000
bc040145-c8fe-4f50-a8ef-8893deb78e1e,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2121,1,창가 자리 가능하면 부탁드립니다,4,4000
9b1c4bf7-8da2-422e-a4f3-9a31b80f1013,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2147,6,아이 의자 필요합니다,3,3000
9a6fbcec-38d4-4284-b6bb-4f5e781a8cfa,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2151,4,,2,4000
2723fefb-38d5-48df-9db2-28bebae9b441,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2164,2,,4,3000
8b1539f7-dbc0-4dc5-93f1-ed5e7b4c20b8,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2191,3,입구와 먼 자리 선호합니다,4,4000
b4e4da3d-e00d-436b-be4e-18031ff0bde3,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2211,1,아이 의자 필요합니다,4,5000
ba8525ee-ed13-4963-94d2-c609ade74b19,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2268,4,알레르기 안내 필요합니다,4,4000
ff014934-f8fe-4edf-8486-4d5161120914,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2275,4,창가 자리 가능하면 부탁드립니다,3,3000
9c50bcbd-9669-46ee-a349-5bd8bebc9f88,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2278,3,입구와 먼 자리 선호합니다,4,5000
dec23d16-a725-4a2c-ad07-07915686e999,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2282,5,,3,5000
51fb8924-dfe4-43d0-8199-ab3942db2241,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2298,5,알레르기 안내 필요합니다,4,5000
73512449-e895-4929-b7b3-b449732edaec,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2300,5,조용한 자리 부탁드립니다,4,4000
58f643dc-84b6-4748-94f1-5be0966c7433,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2306,3,,3,3000
ca9d1d5a-6586-4683-beb4-0492ae5942a6,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2328,1,,5,5000
155efe33-62e6-4683-8a54-f32ead4935f9,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2344,2,창가 자리 가능하면 부탁드립니다,2,5000
9569134b-7b58-4179-bfd8-0fa29b77926b,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2358,2,창가 자리 가능하면 부탁드립니다,3,5000
d6f91f68-4b8e-4405-931c-80b7e6f86d09,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2370,3,조용한 자리 부탁드립니다,5,4000
5721463e-fdd1-4436-bfca-a21b714c864d,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2377,5,알레르기 안내 필요합니다,2,4000
618bec52-dc00-40d3-bb8b-d3aba177d5a9,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2378,6,창가 자리 가능하면 부탁드립니다,4,5000
265cfa25-b143-4378-8398-51ce6cec17cc,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2406,5,입구와 먼 자리 선호합니다,3,4000
4e7fa105-3e7a-4871-9af1-ab41801625ef,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2416,6,,5,3000
a3ceee5c-2f30-4447-abf9-a4562c089c4a,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2417,1,,5,5000
f97cef1e-8337-4b0e-b3de-946a0a959246,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2424,2,아이 의자 필요합니다,2,3000
2935f788-ffeb-412d-ba3f-b20fc0758b24,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2424,3,입구와 먼 자리 선호합니다,5,4000
6115cb8f-50a1-43f6-bcaa-e26f8a995f49,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2430,6,입구와 먼 자리 선호합니다,5,3000
3e6cdd6d-d2c6-4f7e-81f7-799fcc16afbb,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2444,4,,3,3000
37d04b4a-53d1-472e-a6a3-e31466b3582d,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2449,2,아이 의자 필요합니다,5,4000
fc44e1da-e4da-4c20-b8e6-69bdf3c0738d,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2453,1,입구와 먼 자리 선호합니다,5,5000
3515fc79-6324-4208-8100-44c36d1e174e,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2460,3,알레르기 안내 필요합니다,2,5000
f056b6f5-5aad-4b92-922c-4864837c6c60,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2493,6,입구와 먼 자리 선호합니다,2,4000
23e0b04a-5ed3-47a3-8467-2bf12357e198,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2503,6,알레르기 안내 필요합니다,2,5000
70533a46-dff2-4bed-b812-7104829853c3,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2520,3,알레르기 안내 필요합니다,2,4000
9638e495-93d0-4c7f-8360-f08c40d791c0,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2537,3,알레르기 안내 필요합니다,3,5000
1606eac3-045c-42cf-9f80-cd21f484811b,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2609,4,알레르기 안내 필요합니다,4,4000
4dd4edec-d23c-4df8-88c1-a96383886227,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2609,4,아이 의자 필요합니다,4,4000
70e50f09-aa21-4691-bb9f-d4f0ce15a4c5,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2611,4,,4,5000
55379738-4269-4b86-9f57-556f5d3719eb,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2616,1,,4,5000
7a044ac4-0b09-4212-ab9f-681447a8ca88,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2626,1,아이 의자 필요합니다,2,3000
7c7d4e64-260a-4907-a9d8-74ba8d662b74,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2668,5,아이 의자 필요합니다,3,3000
71caf543-4fc6-40b7-95d8-ef86e31de1b1,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2676,3,알레르기 안내 필요합니다,4,4000
86208c32-76ba-45d1-a259-c60d3c4568b5,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2692,5,조용한 자리 부탁드립니다,2,4000
64a3038d-a741-467d-bee3-f0c1c7bd6eea,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2721,6,입구와 먼 자리 선호합니다,5,5000
a781a7fc-3e1c-4380-bd47-978ea023a674,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2722,4,입구와 먼 자리 선호합니다,4,4000
0f422ea4-17d3-498c-a0fa-a77adaefd5df,USER,cc000002-0000-0000-0000-000000000002,NORMAL_REGISTER,2735,1,창가 자리 가능하면 부탁드립니다,1,10000
1801068d-1fc6-48b7-af60-7c524a2b6943,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2743,2,아이 의자 필요합니다,5,5000
f9a4812c-3842-490d-97ed-baa10ce352cd,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2779,4,아이 의자 필요합니다,5,4000
454f7919-008f-453e-9bc7-a8adc1699ffe,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2788,5,알레르기 안내 필요합니다,5,5000
fe51e6f1-f457-44e4-9d91-a3debb480455,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2810,6,아이 의자 필요합니다,5,4000
6cdd4474-3661-41e6-89d1-668e34f8f381,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2826,6,,3,4000
5563a286-38eb-45c3-8621-02b16d8dc63d,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2853,4,창가 자리 가능하면 부탁드립니다,5,5000
ef0b997a-081b-4fef-aab6-6b6841ff9042,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2872,2,아이 의자 필요합니다,5,5000
def26b96-e6a0-419d-9115-a366462050e2,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2879,6,,4,3000
7821e743-f7fa-4301-a8f0-453cbb724940,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2896,3,,3,5000
cc17fd98-997d-4312-8a5c-5133e362737a,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2901,4,아이 의자 필요합니다,5,4000
8de36900-8bef-4216-8ae0-f8d0691e0f5f,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2903,3,알레르기 안내 필요합니다,2,4000
991c9089-9ecc-470a-bce1-591085edd30c,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2938,1,,3,5000
b3927336-74b3-44fd-a3e1-11d515b161a2,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2949,2,입구와 먼 자리 선호합니다,3,4000
ddc135e9-2637-428c-bd3a-266638fb471a,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2978,6,아이 의자 필요합니다,5,4000
4da76095-afc2-4f47-8904-7e83a09f6b21,USER,cc000017-0000-0000-0000-000000000017,NORMAL_REGISTER,2983,5,조용한 자리 부탁드립니다,1,7000
b09743d1-cc3b-4df6-8e53-c1d046dcc493,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,POPULAR_REGISTER,2984,1,,3,5000
9b80a4da-e949-4c6d-bd32-c7e28db58bec,USER,cc000017-0000-0000-0000-000000000017,NORMAL_REGISTER,3031,1,입구와 먼 자리 선호합니다,2,7000
283d1c6f-34be-4f2d-a499-fbccc413cc99,USER,cc000017-0000-0000-0000-000000000017,NORMAL_REGISTER,3045,2,창가 자리 가능하면 부탁드립니다,2,5000
e94327a5-67e7-440b-8786-8e125179f858,USER,cc000009-0000-0000-0000-000000000009,VIEW_ONLY,3335,2,창가 자리 가능하면 부탁드립니다,4,5000
664d8962-46c3-4506-83f2-508e04ff313e,USER,cc000003-0000-0000-0000-000000000003,NORMAL_REGISTER,3472,2,,3,5000
f36e26b5-7d1c-4d6d-ba24-609017ae0fd4,USER,cc000003-0000-0000-0000-000000000003,NORMAL_REGISTER,3986,4,알레르기 안내 필요합니다,3,5000
aa1fa421-779a-40fa-8195-ebfc60ac2f57,USER,cc000009-0000-0000-0000-000000000009,VIEW_ONLY,4021,3,,4,3000
d2d01df9-edfe-4002-9261-71dda3c7d67d,USER,cc000003-0000-0000-0000-000000000003,VIEW_ONLY,4478,2,입구와 먼 자리 선호합니다,3,5000
768d7af6-a7c8-4551-a259-b89c2e7a697a,USER,cc000002-0000-0000-0000-000000000002,VIEW_ONLY,4537,1,알레르기 안내 필요합니다,6,7000
d659a4e8-9c18-438a-9dd1-e86cdb145e60,USER,cc000002-0000-0000-0000-000000000002,NORMAL_REGISTER,4649,3,창가 자리 가능하면 부탁드립니다,3,5000
94b75508-58d5-4db3-b29e-fd299bbce7ce,USER,cc000003-0000-0000-0000-000000000003,NORMAL_REGISTER,5456,1,알레르기 안내 필요합니다,1,5000
929a96aa-f20b-4ce8-a57f-749d1cd11b5b,USER,cc000003-0000-0000-0000-000000000003,NORMAL_REGISTER,5987,4,알레르기 안내 필요합니다,3,5000
6b8ec5d8-9831-40da-9494-8cb7db5eb85f,USER,cc000003-0000-0000-0000-000000000003,VIEW_ONLY,6423,4,아이 의자 필요합니다,4,7000
a8d49112-36a8-4aaa-b96a-e146a4b13e34,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,VIEW_ONLY,6545,2,입구와 먼 자리 선호합니다,5,5000
484bb664-0284-42c6-8432-4e21fd6c76c9,USER,cc000009-0000-0000-0000-000000000009,VIEW_ONLY,6783,2,알레르기 안내 필요합니다,4,5000
d2ba95bc-b191-45b5-a269-5017b1b32cb5,USER,cc000002-0000-0000-0000-000000000002,NORMAL_REGISTER,7757,3,창가 자리 가능하면 부탁드립니다,1,7000
0e3925e1-a2bc-4c1f-ab81-d9fa99ee7b88,USER,cc000003-0000-0000-0000-000000000003,NORMAL_REGISTER,8176,5,알레르기 안내 필요합니다,3,10000
45b1cacb-76a0-436a-b55f-0d84a7b722f4,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,VIEW_ONLY,8333,3,,3,5000
c50df2ac-f49c-461a-be80-81006cf9584e,USER,cc000017-0000-0000-0000-000000000017,NORMAL_REGISTER,8485,5,조용한 자리 부탁드립니다,1,5000
7a89b2ec-944d-4857-a15d-54f5cec67dca,USER,cc000003-0000-0000-0000-000000000003,NORMAL_REGISTER,8570,1,창가 자리 가능하면 부탁드립니다,3,5000
87eacfc2-2f63-4972-9b52-d11d38b84453,USER,cc000002-0000-0000-0000-000000000002,NORMAL_REGISTER,8762,4,알레르기 안내 필요합니다,3,5000
5ce77737-7265-4ac0-a790-3fbd14eb0109,USER,cc000017-0000-0000-0000-000000000017,VIEW_ONLY,8794,3,알레르기 안내 필요합니다,4,7000
fa54359f-a48d-44dd-88ba-6220cfe4b05d,USER,cc000002-0000-0000-0000-000000000002,NORMAL_REGISTER,9225,3,조용한 자리 부탁드립니다,3,7000
b02b4534-e516-4316-9c0c-14ef2f04c1cb,USER,cc000009-0000-0000-0000-000000000009,VIEW_ONLY,9310,6,아이 의자 필요합니다,4,5000
2be594ff-7c3a-426e-98a5-eda2bebc9fac,USER,cc000003-0000-0000-0000-000000000003,NORMAL_REGISTER,9579,3,창가 자리 가능하면 부탁드립니다,2,5000
a5d6aa6f-307f-46bf-b3c7-c388fb1b683a,USER,cc000009-0000-0000-0000-000000000009,NORMAL_REGISTER,9992,2,입구와 먼 자리 선호합니다,2,10000
0c7ca6e0-22cf-4616-b32f-4592a2775022,USER,cc000017-0000-0000-0000-000000000017,NORMAL_REGISTER,10019,3,창가 자리 가능하면 부탁드립니다,1,7000
40fe3ad3-1e79-419d-be4d-3962afd39f4e,USER,cc000017-0000-0000-0000-000000000017,NORMAL_REGISTER,10087,2,,3,5000
b2ffce75-c2ae-40d5-81f4-6716d92e22f4,USER,cc000002-0000-0000-0000-000000000002,NORMAL_REGISTER,10097,3,창가 자리 가능하면 부탁드립니다,3,5000
ddc7f0e4-b3c7-4136-b661-30ab3d107feb,USER,cc000003-0000-0000-0000-000000000003,NORMAL_REGISTER,10552,3,아이 의자 필요합니다,1,10000
a447374e-bbd8-447a-bd71-7d6f48ce4c95,USER,cc000009-0000-0000-0000-000000000009,NORMAL_REGISTER,10572,6,창가 자리 가능하면 부탁드립니다,1,10000
6eb92807-d7a0-46f6-881a-436b59a54e7c,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,VIEW_ONLY,10694,5,알레르기 안내 필요합니다,5,5000
91ede810-2ee4-410b-a891-e8318da03972,USER,cc000017-0000-0000-0000-000000000017,NORMAL_REGISTER,11488,6,알레르기 안내 필요합니다,2,10000
ed20ccee-e2cc-4560-b329-80e19ac853c0,USER,cc000002-0000-0000-0000-000000000002,NORMAL_REGISTER,11506,5,창가 자리 가능하면 부탁드립니다,1,5000
20d998e5-6994-4a35-9dc8-4f9137e82205,USER,cc000017-0000-0000-0000-000000000017,NORMAL_REGISTER,11636,2,알레르기 안내 필요합니다,3,7000
0f384af0-56d9-4bcd-849f-c0ac3cf9240f,USER,cc000009-0000-0000-0000-000000000009,VIEW_ONLY,11671,6,아이 의자 필요합니다,5,7000
db36972b-fff7-4eb5-a875-eefaf8dfbb4c,USER,cc000017-0000-0000-0000-000000000017,NORMAL_REGISTER,11899,1,조용한 자리 부탁드립니다,1,7000
5523b9dd-642c-4ef4-b65f-46b1da0dad51,USER,cc000017-0000-0000-0000-000000000017,VIEW_ONLY,12775,2,입구와 먼 자리 선호합니다,4,5000
00cb52a5-c061-466a-9f21-06f5cda7a739,USER,cc000009-0000-0000-0000-000000000009,VIEW_ONLY,12781,2,조용한 자리 부탁드립니다,4,5000
88620ff4-5fec-4764-b85c-f0d2435f3afe,USER,cc000002-0000-0000-0000-000000000002,NORMAL_REGISTER,13208,6,창가 자리 가능하면 부탁드립니다,3,5000
a34fff31-37cc-404e-b6da-6e27eb38d4fb,USER,cc000009-0000-0000-0000-000000000009,NORMAL_REGISTER,13903,1,,3,5000
029d1f5e-596c-4063-843e-51c77d420c7d,USER,cc000017-0000-0000-0000-000000000017,VIEW_ONLY,13950,2,창가 자리 가능하면 부탁드립니다,6,5000
db8c62fc-89e5-4aac-a344-7246ffa12560,USER,cc000009-0000-0000-0000-000000000009,NORMAL_REGISTER,14064,4,,2,10000
aab193bf-3eca-4d39-838a-fbdd7a7f7cd3,USER,cc000002-0000-0000-0000-000000000002,VIEW_ONLY,14368,5,,5,3000
14025a24-dfd6-4815-af5d-08c2b1baef26,USER,cc000009-0000-0000-0000-000000000009,VIEW_ONLY,14406,5,조용한 자리 부탁드립니다,3,5000
a1242956-874f-4d46-ae6c-10f1e17c4a35,USER,cc000009-0000-0000-0000-000000000009,NORMAL_REGISTER,14661,5,,2,5000
b06cc350-a68c-4f83-9800-99477f98a64f,USER,cc000003-0000-0000-0000-000000000003,NORMAL_REGISTER,14748,3,입구와 먼 자리 선호합니다,3,10000
b315231f-7802-46d6-8733-c5f730cc9f11,USER,cc000009-0000-0000-0000-000000000009,VIEW_ONLY,14986,4,아이 의자 필요합니다,5,3000
fe750ffc-5dd9-4cc1-b7be-a438b3bb66d8,USER,cc000003-0000-0000-0000-000000000003,NORMAL_REGISTER,15493,4,알레르기 안내 필요합니다,1,10000
927c40f0-1808-4cd6-b25a-a678a9cce661,USER,cc000017-0000-0000-0000-000000000017,NORMAL_REGISTER,16378,1,창가 자리 가능하면 부탁드립니다,1,5000
3814ce4b-d759-484a-8535-87b3f97d5876,USER,cc000017-0000-0000-0000-000000000017,NORMAL_REGISTER,16571,2,입구와 먼 자리 선호합니다,2,7000
7f4e6007-86c5-43dd-ac38-59a2a3c9f8df,USER,cc000003-0000-0000-0000-000000000003,NORMAL_REGISTER,16583,2,입구와 먼 자리 선호합니다,2,10000
af9af955-271b-4c09-a193-1b7ff6e123db,USER,cc000017-0000-0000-0000-000000000017,NORMAL_REGISTER,16713,6,,1,7000
8e1b2b39-cc58-4716-931d-27a713005f1d,USER,cc000017-0000-0000-0000-000000000017,VIEW_ONLY,17485,4,조용한 자리 부탁드립니다,5,5000
e432ce54-df1d-41c3-acda-fd71fd9d501f,USER,cc000003-0000-0000-0000-000000000003,NORMAL_REGISTER,17587,3,,2,7000
d3f812ba-c8c4-4af2-a38d-52d6f48f4933,USER,cc000002-0000-0000-0000-000000000002,NORMAL_REGISTER,17821,3,창가 자리 가능하면 부탁드립니다,3,5000
8716a39d-8569-4595-8da9-0fbe7f606f4a,USER,cc000009-0000-0000-0000-000000000009,VIEW_ONLY,18149,1,아이 의자 필요합니다,6,3000
85209947-db7e-4664-a1e0-a55c0c2aa5b1,USER,cc000002-0000-0000-0000-000000000002,VIEW_ONLY,18352,5,조용한 자리 부탁드립니다,5,7000
11fb620f-7792-4d04-822e-f2ce053f20c3,USER,cc000002-0000-0000-0000-000000000002,VIEW_ONLY,18448,1,,6,3000
4f8b3e6f-cf74-482d-a387-68256e8f44df,USER,cc000002-0000-0000-0000-000000000002,VIEW_ONLY,18573,2,조용한 자리 부탁드립니다,3,3000
a473a9aa-d660-4c37-8f79-ba3ca1f11faf,USER,cc000003-0000-0000-0000-000000000003,NORMAL_REGISTER,18657,5,조용한 자리 부탁드립니다,1,5000
a38386d0-875d-4afe-bf9a-74d71d9a67e2,USER,cc000009-0000-0000-0000-000000000009,NORMAL_REGISTER,19264,5,,2,7000
0b1af444-72ad-41b2-b465-f37dac9ca4e5,USER,49e778c5-522c-4cfd-86a9-57f5e9b7fab4,VIEW_ONLY,20606,2,조용한 자리 부탁드립니다,4,7000
3e8242c8-1dd8-4be1-bdf5-3acb7841173c,USER,cc000009-0000-0000-0000-000000000009,VIEW_ONLY,20680,4,입구와 먼 자리 선호합니다,3,7000
87085422-cd28-43b0-a298-a62cb0188125,USER,cc000003-0000-0000-0000-000000000003,NORMAL_REGISTER,21216,1,입구와 먼 자리 선호합니다,2,5000
e18231c8-6172-43c0-9a3b-485c67f27fcf,USER,cc000003-0000-0000-0000-000000000003,NORMAL_REGISTER,21349,4,입구와 먼 자리 선호합니다,2,10000
dd641e4a-118e-419f-838e-7c01c3ff2dcd,USER,cc000009-0000-0000-0000-000000000009,VIEW_ONLY,21805,2,알레르기 안내 필요합니다,6,5000
3d74af67-1e73-4f80-a414-b0110ca06f81,USER,cc000017-0000-0000-0000-000000000017,VIEW_ONLY,21816,6,아이 의자 필요합니다,4,3000
a714d774-bd6a-4ba0-abb2-b904196fbedd,USER,cc000002-0000-0000-0000-000000000002,NORMAL_REGISTER,22217,5,창가 자리 가능하면 부탁드립니다,2,7000
0237ebee-6690-4604-b3e0-a770ba62e21c,USER,cc000009-0000-0000-0000-000000000009,VIEW_ONLY,22649,3,창가 자리 가능하면 부탁드립니다,6,3000
7dae7597-beb9-46a7-8218-4bbaa3d9598e,USER,cc000017-0000-0000-0000-000000000017,NORMAL_REGISTER,22665,4,창가 자리 가능하면 부탁드립니다,1,10000
b0980662-7e66-48ef-83ff-74f2db450298,USER,cc000017-0000-0000-0000-000000000017,NORMAL_REGISTER,22679,4,창가 자리 가능하면 부탁드립니다,1,7000
46bcd1cb-1fb3-4414-a712-22103e488897,USER,cc000009-0000-0000-0000-000000000009,NORMAL_REGISTER,23010,5,,1,5000
6009bb49-d3b6-4c45-abb3-8af5760e89b8,USER,cc000003-0000-0000-0000-000000000003,NORMAL_REGISTER,23177,3,,2,7000
78dda303-074f-4dc6-bb13-c4c99e680365,USER,cc000009-0000-0000-0000-000000000009,NORMAL_REGISTER,24083,6,입구와 먼 자리 선호합니다,1,7000
c6b8b7be-ea41-49c7-887a-b1ffb54f466d,USER,cc000009-0000-0000-0000-000000000009,NORMAL_REGISTER,24350,2,아이 의자 필요합니다,3,7000
e67bc695-bb85-4fcb-aefb-6f2e69af9bcb,USER,cc000003-0000-0000-0000-000000000003,NORMAL_REGISTER,25103,4,창가 자리 가능하면 부탁드립니다,2,7000
aa24f461-143c-42ba-b00c-9592d4a1ad7c,USER,cc000009-0000-0000-0000-000000000009,VIEW_ONLY,27531,4,창가 자리 가능하면 부탁드립니다,5,7000
6a9807be-2b02-4e5d-adb6-fb7d695c4b85,USER,cc000003-0000-0000-0000-000000000003,NORMAL_REGISTER,28362,6,입구와 먼 자리 선호합니다,3,7000
127a9355-1ca9-421d-9014-0458192a1901,USER,cc000009-0000-0000-0000-000000000009,NORMAL_REGISTER,28912,1,입구와 먼 자리 선호합니다,3,5000
6d008607-485e-4de5-a1e7-69452edb7933,USER,cc000009-0000-0000-0000-000000000009,NORMAL_REGISTER,29407,2,창가 자리 가능하면 부탁드립니다,3,7000
924cbced-304c-4d2c-93b1-2b04b8f939cc,USER,cc000002-0000-0000-0000-000000000002,NORMAL_REGISTER,29533,5,조용한 자리 부탁드립니다,2,5000
93bcc3d5-63e4-4eb3-b6da-17d338162f39,USER,cc000003-0000-0000-0000-000000000003,NORMAL_REGISTER,29555,5,알레르기 안내 필요합니다,3,5000
c949568a-ce4b-4250-b3ee-407a169f9e8e,USER,cc000017-0000-0000-0000-000000000017,NORMAL_REGISTER,29858,3,아이 의자 필요합니다,3,7000
